"[2.0, 1.0, 0.0, 2800000.0, 6000000.0, 18.0, 816.0, 6300000.0, 4200000.0, 8000000.0, 3400000.0]","['2', '1', '0', '40000', '6000000', '18', '750', '6300000', '250', '2000', '3400000']",14957816,14957816,0.026323318481445312
"[4.0, 1.0, 1.0, 9800000.0, 21200000.0, 20.0, 355.0, 22000000.0, 8900000.0, 31800000.0, 14400000.0]",,,,0.015462398529052734
"[2.0, 0.0, 0.0, 500000.0, 1500000.0, 2.0, 888.0, 1500000.0, 300000.0, 1500000.0, 600000.0]","['2', '0', '0', '40000', '1500000', '5', '750', '1500000', '250', '2000', '600000']",2257891,2257891,0.020650625228881836
"[2.0, 0.0, 1.0, 6900000.0, 15600000.0, 6.0, 352.0, 13000000.0, 5300000.0, 22600000.0, 10000000.0]","['2', '0', '1', '40000', '15600000', '6', '600', '13000000', '250', '2000', '10000000']",34757998,34757998,0.020388126373291016
"[3.0, 1.0, 0.0, 2900000.0, 6500000.0, 18.0, 827.0, 8300000.0, 600000.0, 10400000.0, 3200000.0]",,,,0.015659570693969727
"[3.0, 0.0, 0.0, 7800000.0, 15900000.0, 2.0, 665.0, 14400000.0, 900000.0, 27200000.0, 5400000.0]","['3', '0', '0', '40000', '15900000', '5', '665', '14400000', '250', '2000', '5400000']",35857753,35857753,0.022872209548950195
"[4.0, 0.0, 1.0, 9600000.0, 21100000.0, 6.0, 809.0, 16100000.0, 9500000.0, 34700000.0, 8700000.0]","['4', '0', '1', '40000', '21100000', '6', '750', '16100000', '250', '2000', '8700000']",53757809,53757809,0.01931309700012207
"[1.0, 1.0, 1.0, 6800000.0, 17000000.0, 2.0, 744.0, 15500000.0, 3900000.0, 23700000.0, 3500000.0]","['1', '1', '1', '40000', '17000000', '5', '744', '15500000', '250', '2000', '3500000']",34357753,34357753,0.01942729949951172
"[4.0, 0.0, 1.0, 4600000.0, 11000000.0, 2.0, 491.0, 9000000.0, 4000000.0, 16100000.0, 3500000.0]","['4', '0', '1', '40000', '11000000', '5', '600', '9000000', '250', '2000', '3500000']",24657862,24657862,0.02669239044189453
"[0.0, 1.0, 0.0, 5200000.0, 15600000.0, 20.0, 434.0, 14100000.0, 5800000.0, 18100000.0, 5500000.0]","['0', '1', '0', '40000', '15600000', '20', '600', '14100000', '250', '2000', '5500000']",29057916,29057916,0.020406007766723633
"[5.0, 1.0, 1.0, 3300000.0, 7800000.0, 16.0, 632.0, 8500000.0, 500000.0, 7100000.0, 4900000.0]",,,,0.025574684143066406
"[1.0, 0.0, 1.0, 6900000.0, 23400000.0, 4.0, 481.0, 18700000.0, 1100000.0, 23400000.0, 10200000.0]","['1', '0', '1', '40000', '23400000', '5', '600', '18700000', '250', '2000', '10200000']",31357870,31357870,0.04097914695739746
"[3.0, 1.0, 1.0, 7000000.0, 16200000.0, 6.0, 378.0, 20000000.0, 12600000.0, 20300000.0, 5500000.0]","['3', '1', '1', '40000', '16200000', '6', '600', '20000000', '250', '2000', '5500000']",39857972,39857972,0.0416104793548584
"[3.0, 1.0, 0.0, 3700000.0, 8500000.0, 20.0, 853.0, 8300000.0, 5700000.0, 7500000.0, 4900000.0]","['3', '1', '0', '40000', '8500000', '20', '750', '8300000', '250', '2000', '4900000']",16857853,16857853,0.04555702209472656
"[2.0, 1.0, 0.0, 2100000.0, 4700000.0, 2.0, 546.0, 6000000.0, 3200000.0, 5700000.0, 1500000.0]","['2', '1', '0', '40000', '4700000', '5', '600', '6000000', '250', '2000', '1500000']",10957807,10957807,0.04249835014343262
"[5.0, 1.0, 0.0, 9500000.0, 22200000.0, 20.0, 352.0, 24500000.0, 0.0, 30800000.0, 7000000.0]","['5', '1', '0', '40000', '22200000', '20', '600', '24500000', '100', '2000', '7000000']",40258348,40258348,0.04827284812927246
"[5.0, 1.0, 0.0, 5200000.0, 12200000.0, 20.0, 513.0, 13400000.0, 2000000.0, 16800000.0, 5400000.0]","['5', '1', '0', '40000', '12200000', '20', '600', '13400000', '250', '2000', '5400000']",23957837,23957837,0.04138016700744629
"[4.0, 1.0, 0.0, 2000000.0, 4700000.0, 18.0, 733.0, 3700000.0, 3700000.0, 7000000.0, 2800000.0]","['4', '1', '0', '40000', '4700000', '18', '733', '3700000', '250', '2000', '2800000']",12657750,12657750,0.057709455490112305
"[0.0, 0.0, 1.0, 2800000.0, 7800000.0, 10.0, 405.0, 7800000.0, 2500000.0, 7100000.0, 3400000.0]","['0', '0', '1', '40000', '7800000', '10', '600', '7800000', '250', '2000', '3400000']",12357945,12357945,0.04142260551452637
"[3.0, 0.0, 1.0, 6800000.0, 19900000.0, 10.0, 516.0, 16000000.0, 6000000.0, 26000000.0, 8500000.0]","['3', '0', '1', '40000', '19900000', '10', '600', '16000000', '250', '2000', '8500000']",38757834,38757834,0.042883872985839844
"[4.0, 1.0, 1.0, 600000.0, 1800000.0, 8.0, 417.0, 1700000.0, 700000.0, 1800000.0, 800000.0]","['4', '1', '1', '40000', '1800000', '8', '600', '1700000', '250', '2000', '800000']",3057933,3057933,0.049198150634765625
"[0.0, 1.0, 1.0, 2900000.0, 7600000.0, 8.0, 320.0, 8000000.0, 5600000.0, 9600000.0, 3100000.0]","['0', '1', '1', '40000', '7600000', '8', '600', '8000000', '250', '2000', '3100000']",18058030,18058030,0.04962277412414551
"[0.0, 0.0, 0.0, 8800000.0, 20200000.0, 4.0, 433.0, 16000000.0, 4200000.0, 30500000.0, 12400000.0]","['0', '0', '0', '40000', '20200000', '5', '600', '16000000', '250', '2000', '12400000']",43457918,43457918,0.048041343688964844
"[2.0, 1.0, 0.0, 3300000.0, 6600000.0, 6.0, 331.0, 6300000.0, 2000000.0, 8900000.0, 2700000.0]","['2', '1', '0', '40000', '6600000', '6', '600', '6300000', '250', '2000', '2700000']",14158019,14158019,0.03994297981262207
"[2.0, 0.0, 1.0, 2200000.0, 5100000.0, 20.0, 859.0, 3800000.0, 1200000.0, 6400000.0, 3100000.0]","['2', '0', '1', '40000', '5100000', '20', '750', '3800000', '250', '2000', '3100000']",9757859,9757859,0.019383907318115234
"[2.0, 1.0, 1.0, 2400000.0, 4900000.0, 4.0, 888.0, 6400000.0, 4300000.0, 5100000.0, 3400000.0]",,,,0.015865802764892578
"[1.0, 0.0, 0.0, 4400000.0, 10800000.0, 12.0, 674.0, 9600000.0, 2700000.0, 17200000.0, 5300000.0]","['1', '0', '0', '40000', '10800000', '12', '674', '9600000', '250', '2000', '5300000']",24257750,24257750,0.019045114517211914
"[4.0, 0.0, 1.0, 5900000.0, 19600000.0, 8.0, 726.0, 17400000.0, 6800000.0, 20100000.0, 8000000.0]","['4', '0', '1', '40000', '19600000', '8', '726', '17400000', '250', '2000', '8000000']",32757750,32757750,0.02310919761657715
"[2.0, 1.0, 1.0, 2700000.0, 5700000.0, 8.0, 850.0, 3500000.0, 5000000.0, 10500000.0, 3900000.0]","['2', '1', '1', '40000', '5700000', '8', '750', '3500000', '250', '2000', '3900000']",18157850,18157850,0.01916646957397461
"[0.0, 1.0, 1.0, 4700000.0, 10600000.0, 20.0, 512.0, 8400000.0, 4000000.0, 12300000.0, 7000000.0]","['0', '1', '1', '40000', '10600000', '20', '600', '8400000', '250', '2000', '7000000']",20957838,20957838,0.04450345039367676
"[4.0, 1.0, 1.0, 5800000.0, 13300000.0, 14.0, 742.0, 16100000.0, 9300000.0, 16300000.0, 7000000.0]",,,,0.044320106506347656
"[0.0, 0.0, 0.0, 3000000.0, 7000000.0, 10.0, 781.0, 7200000.0, 600000.0, 11700000.0, 2700000.0]","['0', '0', '0', '40000', '7000000', '10', '750', '7200000', '250', '2000', '2700000']",15257781,15257781,0.07671189308166504
"[4.0, 1.0, 0.0, 7900000.0, 17200000.0, 14.0, 318.0, 14200000.0, 9500000.0, 23200000.0, 9000000.0]","['4', '1', '0', '40000', '17200000', '14', '600', '14200000', '250', '2000', '9000000']",40558032,40558032,0.06589555740356445
"[5.0, 1.0, 0.0, 3700000.0, 9800000.0, 4.0, 563.0, 9500000.0, 5100000.0, 11200000.0, 3000000.0]","['5', '1', '0', '40000', '9800000', '5', '600', '9500000', '250', '2000', '3000000']",19957788,19957788,0.06416797637939453
"[3.0, 1.0, 1.0, 6000000.0, 12500000.0, 18.0, 851.0, 14600000.0, 5000000.0, 16800000.0, 5000000.0]","['3', '1', '1', '40000', '12500000', '18', '750', '14600000', '250', '2000', '5000000']",27757851,27757851,0.05917024612426758
"[4.0, 0.0, 1.0, 9500000.0, 23500000.0, 14.0, 380.0, 22900000.0, 6700000.0, 25100000.0, 7300000.0]","['4', '0', '1', '40000', '23500000', '14', '600', '22900000', '250', '2000', '7300000']",41257970,41257970,0.03720235824584961
"[4.0, 0.0, 0.0, 5400000.0, 15700000.0, 18.0, 452.0, 13700000.0, 2600000.0, 16500000.0, 6600000.0]","['4', '0', '0', '40000', '15700000', '18', '600', '13700000', '250', '2000', '6600000']",24457898,24457898,0.05681157112121582
"[5.0, 0.0, 0.0, 3700000.0, 7300000.0, 18.0, 339.0, 9300000.0, 100000.0, 13900000.0, 5300000.0]",,,,0.04006004333496094
"[1.0, 0.0, 1.0, 3500000.0, 7200000.0, 2.0, 865.0, 4100000.0, 3200000.0, 11900000.0, 4200000.0]","['1', '0', '1', '40000', '7200000', '5', '750', '4100000', '250', '2000', '4200000']",18557868,18557868,0.044991254806518555
"[3.0, 0.0, 0.0, 1700000.0, 5400000.0, 6.0, 710.0, 4800000.0, 700000.0, 5800000.0, 1700000.0]","['3', '0', '0', '40000', '5400000', '6', '710', '4800000', '250', '2000', '1700000']",8157750,8157750,0.03217625617980957
"[4.0, 1.0, 1.0, 400000.0, 900000.0, 20.0, 771.0, 1000000.0, 500000.0, 1600000.0, 500000.0]","['4', '1', '1', '40000', '900000', '20', '750', '1000000', '250', '2000', '500000']",2457771,2457771,0.03641104698181152
"[2.0, 0.0, 0.0, 7700000.0, 16700000.0, 6.0, 555.0, 12900000.0, 2900000.0, 18100000.0, 8500000.0]","['2', '0', '0', '40000', '16700000', '6', '600', '12900000', '250', '2000', '8500000']",28657795,28657795,0.027005910873413086
"[3.0, 0.0, 1.0, 2900000.0, 5800000.0, 12.0, 353.0, 8400000.0, 2600000.0, 10100000.0, 3100000.0]",,,,0.026872634887695312
"[5.0, 0.0, 1.0, 500000.0, 900000.0, 18.0, 618.0, 1400000.0, 600000.0, 1200000.0, 400000.0]",,,,0.01592707633972168
"[2.0, 0.0, 0.0, 1800000.0, 4700000.0, 8.0, 792.0, 4500000.0, 1200000.0, 4100000.0, 2200000.0]","['2', '0', '0', '40000', '4700000', '8', '750', '4500000', '250', '2000', '2200000']",7057792,7057792,0.021654844284057617
"[5.0, 0.0, 1.0, 8400000.0, 17500000.0, 12.0, 620.0, 15300000.0, 13600000.0, 26000000.0, 5800000.0]","['5', '0', '1', '40000', '17500000', '12', '620', '15300000', '250', '2000', '5800000']",47957750,47957750,0.019091129302978516
"[5.0, 0.0, 1.0, 1000000.0, 2500000.0, 14.0, 885.0, 2200000.0, 100000.0, 2300000.0, 1100000.0]","['5', '0', '1', '40000', '2500000', '14', '750', '2200000', '250', '2000', '1100000']",3357885,3357885,0.02118968963623047
"[5.0, 1.0, 0.0, 6300000.0, 14800000.0, 6.0, 608.0, 16100000.0, 10500000.0, 21800000.0, 5400000.0]","['5', '1', '0', '40000', '14800000', '6', '608', '16100000', '250', '2000', '5400000']",38557750,38557750,0.021541357040405273
"[0.0, 0.0, 1.0, 7500000.0, 16800000.0, 16.0, 492.0, 21500000.0, 4800000.0, 25400000.0, 11100000.0]",,,,0.04004025459289551
"[5.0, 1.0, 0.0, 2300000.0, 5700000.0, 18.0, 329.0, 5600000.0, 3300000.0, 4900000.0, 2700000.0]","['5', '1', '0', '40000', '5700000', '18', '600', '5600000', '250', '2000', '2700000']",10458021,10458021,0.024964332580566406
"[1.0, 1.0, 1.0, 8400000.0, 24700000.0, 18.0, 698.0, 23000000.0, 13200000.0, 32700000.0, 12200000.0]","['1', '1', '1', '40000', '24700000', '18', '698', '23000000', '250', '2000', '12200000']",54257750,54257750,0.027235984802246094
"[4.0, 0.0, 1.0, 8600000.0, 19200000.0, 4.0, 868.0, 20400000.0, 1500000.0, 32800000.0, 9300000.0]","['4', '0', '1', '40000', '19200000', '5', '750', '20400000', '250', '2000', '9300000']",42857869,42857869,0.0238797664642334
"[2.0, 0.0, 1.0, 4100000.0, 11200000.0, 6.0, 442.0, 12200000.0, 4100000.0, 10000000.0, 4500000.0]","['2', '0', '1', '40000', '11200000', '6', '600', '12200000', '250', '2000', '4500000']",18157908,18157908,0.021373271942138672
"[2.0, 0.0, 1.0, 500000.0, 1300000.0, 4.0, 427.0, 1400000.0, 500000.0, 1800000.0, 600000.0]","['2', '0', '1', '40000', '1300000', '5', '600', '1400000', '250', '2000', '600000']",2757924,2757924,0.021254301071166992
"[0.0, 0.0, 1.0, 6900000.0, 17000000.0, 20.0, 599.0, 18100000.0, 9400000.0, 26600000.0, 4300000.0]","['0', '0', '1', '40000', '17000000', '20', '600', '18100000', '250', '2000', '4300000']",42857751,42857751,0.02065873146057129
"[0.0, 1.0, 0.0, 2400000.0, 5000000.0, 14.0, 580.0, 5900000.0, 4400000.0, 5500000.0, 3200000.0]",,,,0.033670902252197266
"[1.0, 0.0, 0.0, 5900000.0, 15200000.0, 2.0, 547.0, 17100000.0, 2000000.0, 14700000.0, 3600000.0]","['1', '0', '0', '40000', '15200000', '5', '600', '17100000', '250', '2000', '3600000']",22557806,22557806,0.019623517990112305
"[0.0, 1.0, 0.0, 3600000.0, 7800000.0, 14.0, 376.0, 9800000.0, 6900000.0, 11900000.0, 3000000.0]",,,,0.01840996742248535
"[3.0, 1.0, 0.0, 1400000.0, 2700000.0, 8.0, 625.0, 3100000.0, 1800000.0, 3400000.0, 1000000.0]","['3', '1', '0', '40000', '2700000', '8', '625', '3100000', '250', '2000', '1000000']",6557750,6557750,0.022239208221435547
"[0.0, 1.0, 0.0, 5300000.0, 10900000.0, 18.0, 707.0, 12900000.0, 2600000.0, 12700000.0, 7600000.0]",,,,0.01989912986755371
"[3.0, 0.0, 1.0, 9400000.0, 20500000.0, 6.0, 645.0, 17400000.0, 13000000.0, 24500000.0, 10200000.0]","['3', '0', '1', '40000', '20500000', '6', '645', '17400000', '250', '2000', '10200000']",46857750,46857750,0.02387857437133789
"[1.0, 1.0, 0.0, 1900000.0, 4900000.0, 20.0, 647.0, 4100000.0, 2100000.0, 6800000.0, 1700000.0]","['1', '1', '0', '40000', '4900000', '20', '647', '4100000', '250', '2000', '1700000']",10757750,10757750,0.021555662155151367
"[5.0, 0.0, 1.0, 4200000.0, 12300000.0, 2.0, 686.0, 10500000.0, 200000.0, 15600000.0, 4200000.0]","['5', '0', '1', '40000', '12300000', '5', '686', '10500000', '250', '2000', '4200000']",19957753,19957753,0.02129220962524414
"[1.0, 0.0, 1.0, 5700000.0, 12000000.0, 4.0, 415.0, 15700000.0, 900000.0, 17300000.0, 7400000.0]",,,,0.033583641052246094
"[4.0, 1.0, 0.0, 4500000.0, 9800000.0, 16.0, 895.0, 9800000.0, 8200000.0, 13900000.0, 5500000.0]","['4', '1', '0', '40000', '9800000', '16', '750', '9800000', '250', '2000', '5500000']",26557895,26557895,0.021793603897094727
"[0.0, 0.0, 0.0, 8400000.0, 17500000.0, 18.0, 411.0, 13200000.0, 5300000.0, 31300000.0, 10400000.0]","['0', '0', '0', '40000', '17500000', '18', '600', '13200000', '250', '2000', '10400000']",44957939,44957939,0.024144649505615234
"[4.0, 0.0, 1.0, 8900000.0, 26300000.0, 10.0, 369.0, 23900000.0, 7000000.0, 27400000.0, 12100000.0]","['4', '0', '1', '40000', '26300000', '10', '600', '23900000', '250', '2000', '12100000']",43257981,43257981,0.02001667022705078
"[0.0, 1.0, 1.0, 1900000.0, 5700000.0, 18.0, 699.0, 5500000.0, 200000.0, 6500000.0, 2000000.0]","['0', '1', '1', '40000', '5700000', '18', '699', '5500000', '250', '2000', '2000000']",8557750,8557750,0.02961444854736328
"[5.0, 1.0, 1.0, 1100000.0, 2800000.0, 10.0, 647.0, 2700000.0, 2000000.0, 4300000.0, 1400000.0]","['5', '1', '1', '40000', '2800000', '10', '647', '2700000', '250', '2000', '1400000']",7357750,7357750,0.0438539981842041
"[4.0, 0.0, 1.0, 2700000.0, 5400000.0, 6.0, 861.0, 6300000.0, 2400000.0, 6700000.0, 2700000.0]",,,,0.034969329833984375
"[3.0, 1.0, 1.0, 6200000.0, 14600000.0, 2.0, 664.0, 18300000.0, 8400000.0, 16800000.0, 6600000.0]",,,,0.021486759185791016
"[5.0, 0.0, 1.0, 700000.0, 1300000.0, 16.0, 362.0, 2100000.0, 1300000.0, 2000000.0, 1000000.0]",,,,0.04204368591308594
"[0.0, 0.0, 1.0, 5300000.0, 10600000.0, 2.0, 828.0, 8100000.0, 6700000.0, 17400000.0, 5800000.0]","['0', '0', '1', '40000', '10600000', '5', '750', '8100000', '250', '2000', '5800000']",29357831,29357831,0.02757120132446289
"[4.0, 0.0, 1.0, 5400000.0, 12700000.0, 4.0, 622.0, 11000000.0, 3300000.0, 15100000.0, 6500000.0]","['4', '0', '1', '40000', '12700000', '5', '622', '11000000', '250', '2000', '6500000']",23757751,23757751,0.03570556640625
"[0.0, 1.0, 0.0, 6000000.0, 13100000.0, 6.0, 385.0, 16600000.0, 7600000.0, 22000000.0, 7400000.0]",,,,0.031199932098388672
"[4.0, 1.0, 0.0, 8300000.0, 17900000.0, 20.0, 846.0, 12700000.0, 1300000.0, 26800000.0, 12200000.0]","['4', '1', '0', '40000', '17900000', '20', '750', '12700000', '250', '2000', '12200000']",36357846,36357846,0.032778263092041016
"[2.0, 0.0, 0.0, 5000000.0, 10600000.0, 4.0, 570.0, 11900000.0, 900000.0, 14800000.0, 7100000.0]",,,,0.025453805923461914
"[5.0, 1.0, 1.0, 7700000.0, 18900000.0, 16.0, 552.0, 15600000.0, 6100000.0, 23900000.0, 6600000.0]","['5', '1', '1', '40000', '18900000', '16', '600', '15600000', '250', '2000', '6600000']",37657798,37657798,0.021633148193359375
"[5.0, 1.0, 0.0, 6500000.0, 13800000.0, 10.0, 342.0, 15300000.0, 2300000.0, 14400000.0, 7300000.0]",,,,0.04266858100891113
"[3.0, 1.0, 0.0, 4100000.0, 8500000.0, 2.0, 833.0, 12000000.0, 0.0, 16200000.0, 3400000.0]",,,,0.0218961238861084
"[4.0, 1.0, 0.0, 4900000.0, 11400000.0, 8.0, 470.0, 12000000.0, 7500000.0, 14700000.0, 4800000.0]","['4', '1', '0', '40000', '11400000', '8', '600', '12000000', '250', '2000', '4800000']",27057880,27057880,0.057824134826660156
"[0.0, 1.0, 1.0, 6800000.0, 14400000.0, 8.0, 812.0, 15200000.0, 4500000.0, 21100000.0, 6400000.0]","['0', '1', '1', '40000', '14400000', '8', '750', '15200000', '250', '2000', '6400000']",32357812,32357812,0.021785497665405273
"[1.0, 0.0, 1.0, 1600000.0, 4100000.0, 6.0, 391.0, 4300000.0, 1400000.0, 5700000.0, 700000.0]","['1', '0', '1', '40000', '4100000', '6', '600', '4300000', '250', '2000', '700000']",8657959,8657959,0.05774736404418945
"[0.0, 1.0, 0.0, 200000.0, 300000.0, 6.0, 472.0, 400000.0, 100000.0, 700000.0, 0.0]","['0', '1', '0', '40000', '300000', '6', '600', '400000', '250', '2000', '0']",957878,957878,0.038240909576416016
"[2.0, 1.0, 0.0, 1000000.0, 2500000.0, 6.0, 551.0, 1700000.0, 200000.0, 3700000.0, 900000.0]","['2', '1', '0', '40000', '2500000', '6', '600', '1700000', '250', '2000', '900000']",4857799,4857799,0.029199600219726562
"[2.0, 1.0, 0.0, 6800000.0, 14800000.0, 14.0, 803.0, 11300000.0, 3300000.0, 19600000.0, 6600000.0]","['2', '1', '0', '40000', '14800000', '14', '750', '11300000', '250', '2000', '6600000']",29657803,29657803,0.03213095664978027
"[4.0, 0.0, 1.0, 8800000.0, 20900000.0, 18.0, 766.0, 13500000.0, 15400000.0, 34500000.0, 13100000.0]","['4', '0', '1', '40000', '20900000', '18', '750', '13500000', '250', '2000', '13100000']",58657766,58657766,0.029680967330932617
"[0.0, 0.0, 0.0, 9200000.0, 25400000.0, 2.0, 783.0, 25400000.0, 2000000.0, 19600000.0, 12400000.0]","['0', '0', '0', '40000', '25400000', '5', '750', '25400000', '250', '2000', '12400000']",30757786,30757786,0.023529767990112305
"[1.0, 0.0, 0.0, 2200000.0, 4900000.0, 8.0, 509.0, 3800000.0, 0.0, 5400000.0, 2900000.0]","['1', '0', '0', '40000', '4900000', '8', '600', '3800000', '100', '2000', '2900000']",7558191,7558191,0.029900074005126953
"[4.0, 1.0, 0.0, 9900000.0, 22700000.0, 12.0, 567.0, 28300000.0, 9900000.0, 29700000.0, 5400000.0]","['4', '1', '0', '40000', '22700000', '12', '600', '28300000', '250', '2000', '5400000']",49457783,49457783,0.024147510528564453
"[2.0, 1.0, 1.0, 4000000.0, 8500000.0, 6.0, 323.0, 11200000.0, 1000000.0, 14300000.0, 4100000.0]",,,,0.016596317291259766
